Quantity,UnitPrice,InvoiceNo,StockCode,Description,InvoiceDate,CustomerID,Country,Sales
36,1.65,577157,22551,PLASTERS IN TIN SPACEBOY,11/18/11 9:58,12451,Switzerland,59.4
2,7.65,577157,22781,GUMBALL MAGAZINE RACK,11/18/11 9:58,12451,Switzerland,15.3
36,2.1,577157,22467,GUMBALL COAT RACK,11/18/11 9:58,12451,Switzerland,75.60000000000001
25,0.42,577157,16169E,WRAP 50'S  CHRISTMAS,11/18/11 9:58,12451,Switzerland,10.5
25,0.42,577157,22704,WRAP RED APPLES ,11/18/11 9:58,12451,Switzerland,10.5
56,10.95,577168,22423,REGENCY CAKESTAND 3 TIER,11/18/11 10:42,12603,Germany,613.1999999999999
7,18.0,577168,POST,POSTAGE,11/18/11 10:42,12603,Germany,126.0
25,0.42,577178,21499,BLUE POLKADOT WRAP,11/18/11 11:10,12618,Italy,10.5
25,0.42,577178,21500,PINK POLKADOT WRAP ,11/18/11 11:10,12618,Italy,10.5
2,7.95,577178,20750,RED RETROSPOT MINI CASES,11/18/11 11:10,12618,Italy,15.9
1,40.0,577178,POST,POSTAGE,11/18/11 11:10,12618,Italy,40.0
48,3.29,577180,23480,MINI LIGHTS WOODLAND MUSHROOMS,11/18/11 11:27,12380,Belgium,157.92000000000002
24,1.65,577180,21731,RED TOADSTOOL LED NIGHT LIGHT,11/18/11 11:27,12380,Belgium,39.599999999999994
48,1.79,577180,23084,RABBIT NIGHT LIGHT,11/18/11 11:27,12380,Belgium,85.92
6,24.95,577180,22504,CABIN BAG VINTAGE RETROSPOT,11/18/11 11:27,12380,Belgium,149.7
4,8.5,577180,21621,VINTAGE UNION JACK BUNTING,11/18/11 11:27,12380,Belgium,34.0
36,2.1,577180,22467,GUMBALL COAT RACK,11/18/11 11:27,12380,Belgium,75.60000000000001
48,2.55,577180,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,11/18/11 11:27,12380,Belgium,122.39999999999999
8,18.0,577180,POST,POSTAGE,11/18/11 11:27,12380,Belgium,144.0
24,0.42,577228,22818,CARD CHRISTMAS VILLAGE,11/18/11 12:07,12391,Cyprus,10.08
1,16.95,577228,23008,DOLLY GIRL BABY GIFT SET,11/18/11 12:07,12391,Cyprus,16.95
28,0.21,577228,16238,PARTY TIME PENCIL ERASERS,11/18/11 12:07,12391,Cyprus,5.88
1,9.95,577228,37475,SET/4 COLOURFUL MIXING BOWLS,11/18/11 12:07,12391,Cyprus,9.95
24,0.55,577295,21976,PACK OF 60 MUSHROOM CAKE CASES,11/18/11 12:46,12682,France,13.200000000000001
24,1.65,577295,21731,RED TOADSTOOL LED NIGHT LIGHT,11/18/11 12:46,12682,France,39.599999999999994
72,1.79,577295,23084,RABBIT NIGHT LIGHT,11/18/11 12:46,12682,France,128.88
3,18.0,577295,POST,POSTAGE,11/18/11 12:46,12682,France,54.0
1,18.0,577299,POST,POSTAGE,11/18/11 12:52,12498,Germany,18.0
4,8.5,577314,22626,BLACK KITCHEN SCALES,11/18/11 13:23,12444,Norway,34.0
2,8.5,577314,22624,IVORY KITCHEN SCALES,11/18/11 13:23,12444,Norway,17.0
4,14.95,577314,22847,BREAD BIN DINER STYLE IVORY,11/18/11 13:23,12444,Norway,59.8
2,7.85,577314,23479,WIRE EGG BASKET ,11/18/11 13:23,12444,Norway,15.7
2,9.95,577314,23407,SET OF 2 TRAYS HOME SWEET HOME,11/18/11 13:23,12444,Norway,19.9
5,9.95,577314,21344,MOROCCAN BEATEN METAL DISH,11/18/11 13:23,12444,Norway,49.75
4,9.95,577314,22635,CHILDS BREAKFAST SET DOLLY GIRL ,11/18/11 13:23,12444,Norway,39.8
4,9.95,577314,22634,CHILDS BREAKFAST SET SPACEBOY ,11/18/11 13:23,12444,Norway,39.8
24,0.65,577314,22337,ANGEL DECORATION PAINTED ZINC ,11/18/11 13:23,12444,Norway,15.600000000000001
6,40.0,577314,POST,POSTAGE,11/18/11 13:23,12444,Norway,240.0
1,12.75,577316,22423,REGENCY CAKESTAND 3 TIER,11/18/11 13:30,12578,Italy,12.75
4,14.95,577316,22847,BREAD BIN DINER STYLE IVORY,11/18/11 13:30,12578,Italy,59.8
24,0.42,577316,21703,BAG 125g SWIRLY MARBLES,11/18/11 13:30,12578,Italy,10.08
36,0.65,577316,22492,MINI PAINT SET VINTAGE ,11/18/11 13:30,12578,Italy,23.400000000000002
7,28.0,577316,POST,POSTAGE,11/18/11 13:30,12578,Italy,196.0
3,12.75,577344,22236,CAKE STAND 3 TIER MAGIC GARDEN,11/18/11 15:14,12437,France,38.25
24,1.25,577344,22435,SET OF 9 HEART SHAPED BALLOONS,11/18/11 15:14,12437,France,30.0
3,12.75,577344,22423,REGENCY CAKESTAND 3 TIER,11/18/11 15:14,12437,France,38.25
1,18.0,577344,POST,POSTAGE,11/18/11 15:14,12437,France,18.0
1,18.0,577406,POST,POSTAGE,11/20/11 10:36,12702,Germany,18.0
36,0.79,577474,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,11/20/11 11:30,12778,Netherlands,28.44
48,0.39,577474,22065,CHRISTMAS PUDDING TRINKET POT ,11/20/11 11:30,12778,Netherlands,18.72
24,1.25,577474,90057,DIAMANTE RING ASSORTED IN BOX.,11/20/11 11:30,12778,Netherlands,30.0
3,18.0,577474,POST,POSTAGE,11/20/11 11:30,12778,Netherlands,54.0
48,1.69,577476,84879,ASSORTED COLOUR BIRD ORNAMENT,11/20/11 11:31,12540,Spain,81.12
48,0.85,577476,22741,FUNKY DIVA PEN,11/20/11 11:31,12540,Spain,40.8
24,1.25,577476,22966,GINGERBREAD MAN COOKIE CUTTER,11/20/11 11:31,12540,Spain,30.0
24,0.55,577476,21212,PACK OF 72 RETROSPOT CAKE CASES,11/20/11 11:31,12540,Spain,13.200000000000001
3,28.0,577476,POST,POSTAGE,11/20/11 11:31,12540,Spain,84.0
4,9.95,577502,22635,CHILDS BREAKFAST SET DOLLY GIRL ,11/20/11 12:34,12598,France,39.8
4,8.5,577502,22636,CHILDS BREAKFAST SET CIRCUS PARADE,11/20/11 12:34,12598,France,34.0
6,7.95,577502,20750,RED RETROSPOT MINI CASES,11/20/11 12:34,12598,France,47.7
2,9.95,577502,22634,CHILDS BREAKFAST SET SPACEBOY ,11/20/11 12:34,12598,France,19.9
2,9.95,577512,23463,VINTAGE ZINC WATERING CAN,11/20/11 12:55,12523,France,19.9
2,12.75,577512,22423,REGENCY CAKESTAND 3 TIER,11/20/11 12:55,12523,France,25.5
2,9.95,577512,23173,REGENCY TEAPOT ROSES ,11/20/11 12:55,12523,France,19.9
1,12.5,577512,23020,GLASS  SONGBIRD STORAGE JAR,11/20/11 12:55,12523,France,12.5
24,1.25,577512,22294,HEART FILIGREE DOVE  SMALL,11/20/11 12:55,12523,France,30.0
1,12.75,577523,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,11/20/11 13:33,12597,Spain,12.75
1,28.0,577523,POST,POSTAGE,11/20/11 13:33,12597,Spain,28.0
1,9.95,577551,23487,SWEET HEART CAKE CARRIER,11/20/11 15:21,12395,Belgium,9.95
2,9.95,577551,23407,SET OF 2 TRAYS HOME SWEET HOME,11/20/11 15:21,12395,Belgium,19.9
24,0.55,577551,21975,PACK OF 60 DINOSAUR CAKE CASES,11/20/11 15:21,12395,Belgium,13.200000000000001
2,15.0,577551,POST,POSTAGE,11/20/11 15:21,12395,Belgium,30.0
48,0.39,577606,22065,CHRISTMAS PUDDING TRINKET POT ,11/21/11 9:11,12462,Spain,18.72
48,0.39,577606,35953,FOLKART STAR CHRISTMAS DECORATIONS,11/21/11 9:11,12462,Spain,18.72
1,12.75,577606,22423,REGENCY CAKESTAND 3 TIER,11/21/11 9:11,12462,Spain,12.75
2,9.95,577606,22768,FAMILY PHOTO FRAME CORNICE,11/21/11 9:11,12462,Spain,19.9
2,9.95,577606,22061,LARGE CAKE STAND  HANGING STRAWBERY,11/21/11 9:11,12462,Spain,19.9
2,9.95,577606,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,11/21/11 9:11,12462,Spain,19.9
2,9.95,577606,37449,CERAMIC CAKE STAND + HANGING CAKES,11/21/11 9:11,12462,Spain,19.9
3,28.0,577606,POST,POSTAGE,11/21/11 9:11,12462,Spain,84.0
2,9.95,577609,23460,SWEETHEART WALL TIDY ,11/21/11 9:51,12349,Italy,19.9
2,8.25,577609,48194,DOORMAT HEARTS,11/21/11 9:51,12349,Italy,16.5
2,10.75,577609,22832,BROCANTE SHELF WITH HOOKS,11/21/11 9:51,12349,Italy,21.5
4,8.25,577609,22692,DOORMAT WELCOME TO OUR HOME,11/21/11 9:51,12349,Italy,33.0
4,15.95,577609,23253,16 PIECE CUTLERY SET PANTRY DESIGN,11/21/11 9:51,12349,Italy,63.8
1,39.95,577609,84078A,SET/4 WHITE RETRO STORAGE CUBES ,11/21/11 9:51,12349,Italy,39.95
1,12.75,577609,22423,REGENCY CAKESTAND 3 TIER,11/21/11 9:51,12349,Italy,12.75
6,8.25,577609,20685,DOORMAT RED RETROSPOT,11/21/11 9:51,12349,Italy,49.5
24,0.85,577609,21787,RAIN PONCHO RETROSPOT,11/21/11 9:51,12349,Italy,20.4
1,12.5,577609,23020,GLASS  SONGBIRD STORAGE JAR,11/21/11 9:51,12349,Italy,12.5
25,0.42,577609,23545,WRAP RED VINTAGE DOILY,11/21/11 9:51,12349,Italy,10.5
2,8.25,577609,23283,DOORMAT VINTAGE LEAF,11/21/11 9:51,12349,Italy,16.5
25,0.42,577609,22704,WRAP RED APPLES ,11/21/11 9:51,12349,Italy,10.5
6,8.25,577609,48184,DOORMAT ENGLISH ROSE ,11/21/11 9:51,12349,Italy,49.5
36,1.25,577609,21231,SWEETHEART CERAMIC TRINKET BOX,11/21/11 9:51,12349,Italy,45.0
36,1.25,577609,21232,STRAWBERRY CERAMIC TRINKET POT,11/21/11 9:51,12349,Italy,45.0
4,8.25,577609,48185,DOORMAT FAIRY CAKE,11/21/11 9:51,12349,Italy,33.0
1,300.0,577609,POST,POSTAGE,11/21/11 9:51,12349,Italy,300.0
24,0.55,577615,22952,60 CAKE CASES VINTAGE CHRISTMAS,11/21/11 10:22,12658,Germany,13.200000000000001
1,12.75,577615,85163A,WHITE BAROQUE WALL CLOCK ,11/21/11 10:22,12658,Germany,12.75
2,8.5,577615,22192,BLUE DINER WALL CLOCK,11/21/11 10:22,12658,Germany,17.0
2,8.5,577615,22191,IVORY DINER WALL CLOCK,11/21/11 10:22,12658,Germany,17.0
2,8.5,577615,23342,MINT DINER WALL CLOCK,11/21/11 10:22,12658,Germany,17.0
2,7.95,577615,20749,ASSORTED COLOUR MINI CASES,11/21/11 10:22,12658,Germany,15.9
2,8.5,577615,22752,SET 7 BABUSHKA NESTING BOXES,11/21/11 10:22,12658,Germany,17.0
24,1.65,577615,22075,6 RIBBONS ELEGANT CHRISTMAS ,11/21/11 10:22,12658,Germany,39.599999999999994
24,1.25,577615,85049A,TRADITIONAL CHRISTMAS RIBBONS,11/21/11 10:22,12658,Germany,30.0
3,18.0,577615,POST,POSTAGE,11/21/11 10:22,12658,Germany,54.0
4,12.75,577618,22423,REGENCY CAKESTAND 3 TIER,11/21/11 10:27,12795,Portugal,51.0
2,8.5,577618,22625,RED KITCHEN SCALES,11/21/11 10:27,12795,Portugal,17.0
2,9.95,577618,23173,REGENCY TEAPOT ROSES ,11/21/11 10:27,12795,Portugal,19.9
6,7.95,577618,22947,WOODEN ADVENT CALENDAR RED,11/21/11 10:27,12795,Portugal,47.7
3,12.75,577618,21633,SUNFLOWER DECORATIVE PARASOL,11/21/11 10:27,12795,Portugal,38.25
4,28.0,577618,POST,POSTAGE,11/21/11 10:27,12795,Portugal,112.0
24,0.55,577687,21212,PACK OF 72 RETROSPOT CAKE CASES,11/21/11 11:16,12583,France,13.200000000000001
24,0.85,577687,21680,WOODLAND  STICKERS,11/21/11 11:16,12583,France,20.4
24,2.95,577687,23598,PAPER BUNTING VINTAGE PARTY,11/21/11 11:16,12583,France,70.80000000000001
3,18.0,577687,POST,POSTAGE,11/21/11 11:16,12583,France,54.0
48,1.79,577687,23084,RABBIT NIGHT LIGHT,11/21/11 11:16,12583,France,85.92
1,12.75,577776,22236,CAKE STAND 3 TIER MAGIC GARDEN,11/21/11 16:02,12504,Germany,12.75
1,9.95,577776,22776,SWEETHEART 3 TIER CAKE STAND ,11/21/11 16:02,12504,Germany,9.95
1,9.95,577776,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,11/21/11 16:02,12504,Germany,9.95
4,14.95,577809,22847,BREAD BIN DINER STYLE IVORY,11/22/11 8:34,12584,Italy,59.8
9,9.95,577809,22120,WELCOME  WOODEN BLOCK LETTERS,11/22/11 8:34,12584,Italy,89.55
2,8.25,577809,48138,DOORMAT UNION FLAG,11/22/11 8:34,12584,Italy,16.5
2,8.25,577809,21524,DOORMAT SPOTTY HOME SWEET HOME,11/22/11 8:34,12584,Italy,16.5
12,7.65,577809,22844,VINTAGE CREAM DOG FOOD CONTAINER,11/22/11 8:34,12584,Italy,91.80000000000001
72,1.79,577856,23084,RABBIT NIGHT LIGHT,11/22/11 11:19,12490,France,128.88
4,18.0,577856,POST,POSTAGE,11/22/11 11:19,12490,France,72.0
24,0.55,578024,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,11/22/11 13:27,12705,Germany,13.200000000000001
24,1.79,578024,23084,RABBIT NIGHT LIGHT,11/22/11 13:27,12705,Germany,42.96
4,8.25,578024,23284,DOORMAT KEEP CALM AND COME IN,11/22/11 13:27,12705,Germany,33.0
25,0.42,578024,84692,BOX OF 24 COCKTAIL PARASOLS,11/22/11 13:27,12705,Germany,10.5
2,8.5,578024,22636,CHILDS BREAKFAST SET CIRCUS PARADE,11/22/11 13:27,12705,Germany,17.0
24,0.12,578024,21402,RED  EGG  SPOON,11/22/11 13:27,12705,Germany,2.88
24,0.12,578024,21403,BLUE EGG  SPOON,11/22/11 13:27,12705,Germany,2.88
2,8.15,578024,23430,BLUE RETRO KITCHEN WALL CLOCK,11/22/11 13:27,12705,Germany,16.3
2,8.15,578024,23429,RED RETRO KITCHEN WALL CLOCK,11/22/11 13:27,12705,Germany,16.3
2,8.15,578024,23428,IVORY RETRO KITCHEN WALL CLOCK,11/22/11 13:27,12705,Germany,16.3
2,8.5,578024,22625,RED KITCHEN SCALES,11/22/11 13:27,12705,Germany,17.0
2,8.5,578024,22627,MINT KITCHEN SCALES,11/22/11 13:27,12705,Germany,17.0
2,8.5,578024,22624,IVORY KITCHEN SCALES,11/22/11 13:27,12705,Germany,17.0
4,8.5,578033,22941,CHRISTMAS LIGHTS 10 REINDEER,11/22/11 13:42,12656,France,34.0
4,8.5,578033,22942,CHRISTMAS LIGHTS 10 SANTAS ,11/22/11 13:42,12656,France,34.0
2,9.95,578033,23316,RED REFECTORY CLOCK ,11/22/11 13:42,12656,France,19.9
2,9.95,578033,23317,BLUE REFECTORY CLOCK ,11/22/11 13:42,12656,France,19.9
2,8.5,578033,23341,PINK DINER WALL CLOCK,11/22/11 13:42,12656,France,17.0
2,8.5,578033,22193,RED DINER WALL CLOCK,11/22/11 13:42,12656,France,17.0
2,8.5,578033,22192,BLUE DINER WALL CLOCK,11/22/11 13:42,12656,France,17.0
2,7.95,578033,20750,RED RETROSPOT MINI CASES,11/22/11 13:42,12656,France,15.9
4,18.0,578033,POST,POSTAGE,11/22/11 13:42,12656,France,72.0
40,0.85,578043,20719,WOODLAND CHARLOTTE BAG,11/22/11 14:39,12474,Germany,34.0
2,18.0,578043,POST,POSTAGE,11/22/11 14:39,12474,Germany,36.0
1,10.4,578078,23142,IVORY WIRE KITCHEN ORGANISER,11/22/11 16:24,12586,Italy,10.4
24,0.12,578078,16048,TEATIME ROUND PENCIL SHARPENER ,11/22/11 16:24,12586,Italy,2.88
2,9.95,578082,22776,SWEETHEART 3 TIER CAKE STAND ,11/22/11 16:33,12775,Netherlands,19.9
2,9.95,578082,23487,SWEET HEART CAKE CARRIER,11/22/11 16:33,12775,Netherlands,19.9
24,0.39,578082,22340,NOEL GARLAND PAINTED ZINC ,11/22/11 16:33,12775,Netherlands,9.36
1,15.0,578082,POST,POSTAGE,11/22/11 16:33,12775,Netherlands,15.0
2,15.0,578084,POST,POSTAGE,11/22/11 16:34,12465,Belgium,30.0
48,1.79,578089,23084,RABBIT NIGHT LIGHT,11/22/11 17:02,12483,Sweden,85.92
36,2.1,578089,22467,GUMBALL COAT RACK,11/22/11 17:02,12483,Sweden,75.60000000000001
4,40.0,578089,POST,POSTAGE,11/22/11 17:02,12483,Sweden,160.0
2,8.5,578099,22941,CHRISTMAS LIGHTS 10 REINDEER,11/23/11 8:05,12452,Switzerland,17.0
6,7.65,578099,22781,GUMBALL MAGAZINE RACK,11/23/11 8:05,12452,Switzerland,45.900000000000006
24,1.25,578099,23076,ICE CREAM SUNDAE LIP GLOSS,11/23/11 8:05,12452,Switzerland,30.0
100,0.72,578108,22197,POPCORN HOLDER,11/23/11 9:20,14912,Italy,72.0
72,0.39,578108,51014L,"FEATHER PEN,LIGHT PINK",11/23/11 9:20,14912,Italy,28.080000000000002
96,0.39,578108,51014C,"FEATHER PEN,COAL BLACK",11/23/11 9:20,14912,Italy,37.44
144,0.39,578108,51014A,"FEATHER PEN,HOT PINK",11/23/11 9:20,14912,Italy,56.160000000000004
4,8.25,578108,22690,DOORMAT HOME SWEET HOME BLUE ,11/23/11 9:20,14912,Italy,33.0
2,40.0,578123,POST,POSTAGE,11/23/11 10:28,12452,Switzerland,80.0
24,2.55,578277,22970,LONDON BUS COFFEE MUG,11/23/11 13:51,12723,France,61.199999999999996
36,0.39,578277,22616,PACK OF 12 LONDON TISSUES ,11/23/11 13:51,12723,France,14.040000000000001
1,8.5,578287,22624,IVORY KITCHEN SCALES,11/23/11 14:01,12723,France,8.5
24,0.85,578295,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,11/23/11 14:39,12569,Germany,20.4
2,18.0,578295,POST,POSTAGE,11/23/11 14:39,12569,Germany,36.0
128,0.72,578298,23293,SET OF 12 FAIRY CAKE BAKING CASES,11/23/11 14:52,12619,Germany,92.16
24,0.55,578298,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,11/23/11 14:52,12619,Germany,13.200000000000001
128,0.72,578298,23295,SET OF 12 MINI LOAF BAKING CASES,11/23/11 14:52,12619,Germany,92.16
24,0.42,578298,22984,CARD GINGHAM ROSE ,11/23/11 14:52,12619,Germany,10.08
24,0.65,578298,85015,SET OF 12  VINTAGE POSTCARD SET,11/23/11 14:52,12619,Germany,15.600000000000001
3,18.0,578298,POST,POSTAGE,11/23/11 14:52,12619,Germany,54.0
72,3.75,578300,84997D,CHILDRENS CUTLERY POLKADOT PINK,11/23/11 15:02,12664,Finland,270.0
1,40.0,578300,POST,POSTAGE,11/23/11 15:02,12664,Finland,40.0
200,1.45,578321,20728,LUNCH BAG CARS BLUE,11/23/11 16:59,12557,Spain,290.0
72,3.75,578321,84997B,CHILDRENS CUTLERY RETROSPOT RED ,11/23/11 16:59,12557,Spain,270.0
360,3.75,578321,84997D,CHILDRENS CUTLERY POLKADOT PINK,11/23/11 16:59,12557,Spain,1350.0
288,3.75,578321,84997C,CHILDRENS CUTLERY POLKADOT BLUE,11/23/11 16:59,12557,Spain,1080.0
36,1.95,578333,22077,6 RIBBONS RUSTIC CHARM,11/24/11 8:50,12471,Germany,70.2
24,1.65,578333,22621,TRADITIONAL KNITTING NANCY,11/24/11 8:50,12471,Germany,39.599999999999994
24,0.83,578333,23294,SET OF 6 SNACK LOAF BAKING CASES,11/24/11 8:50,12471,Germany,19.919999999999998
24,2.49,578333,23319,BOX OF 6 MINI 50'S CRACKERS,11/24/11 8:50,12471,Germany,59.760000000000005
2,18.0,578333,POST,POSTAGE,11/24/11 8:50,12471,Germany,36.0
1,28.0,578339,POST,POSTAGE,11/24/11 9:07,12421,Spain,28.0
4,9.95,578348,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,11/24/11 9:34,12494,France,39.8
24,0.39,578348,21981,PACK OF 12 WOODLAND TISSUES ,11/24/11 9:34,12494,France,9.36
24,0.39,578348,23377,PACK OF 12 DOLLY GIRL TISSUES,11/24/11 9:34,12494,France,9.36
2,18.0,578348,POST,POSTAGE,11/24/11 9:34,12494,France,36.0
4,18.0,578425,POST,POSTAGE,11/24/11 12:01,12705,Germany,72.0
96,0.19,578459,22338,STAR DECORATION PAINTED ZINC ,11/24/11 12:30,12388,Australia,18.240000000000002
24,0.39,578459,22340,NOEL GARLAND PAINTED ZINC ,11/24/11 12:30,12388,Australia,9.36
2,28.0,578463,POST,POSTAGE,11/24/11 12:30,12757,Portugal,56.0
4,18.0,578469,POST,POSTAGE,11/24/11 12:36,12471,Germany,72.0
24,2.08,578469,23159,SET OF 5 PANCAKE DAY MAGNETS,11/24/11 12:36,12471,Germany,49.92
16,10.95,578469,22423,REGENCY CAKESTAND 3 TIER,11/24/11 12:36,12471,Germany,175.2
60,0.85,578469,84006,MAGIC TREE -PAPER FLOWERS,11/24/11 12:36,12471,Germany,51.0
72,0.85,578469,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,11/24/11 12:36,12471,Germany,61.199999999999996
24,1.45,578472,22979,PANTRY WASHING UP BRUSH,11/24/11 12:40,12476,Germany,34.8
4,15.95,578472,23253,16 PIECE CUTLERY SET PANTRY DESIGN,11/24/11 12:40,12476,Germany,63.8
40,1.69,578472,84879,ASSORTED COLOUR BIRD ORNAMENT,11/24/11 12:40,12476,Germany,67.6
1,19.95,578472,23462,ROCOCO WALL MIRROR WHITE,11/24/11 12:40,12476,Germany,19.95
2,7.65,578472,22781,GUMBALL MAGAZINE RACK,11/24/11 12:40,12476,Germany,15.3
4,7.95,578472,82484,WOOD BLACK BOARD ANT WHITE FINISH,11/24/11 12:40,12476,Germany,31.8
4,8.5,578472,22169,FAMILY ALBUM WHITE PICTURE FRAME,11/24/11 12:40,12476,Germany,34.0
24,1.95,578472,22077,6 RIBBONS RUSTIC CHARM,11/24/11 12:40,12476,Germany,46.8
24,0.65,578472,85199L,LARGE HANGING IVORY & RED WOOD BIRD,11/24/11 12:40,12476,Germany,15.600000000000001
24,0.85,578472,22576,SWALLOW WOODEN CHRISTMAS DECORATION,11/24/11 12:40,12476,Germany,20.4
3,7.95,578472,20750,RED RETROSPOT MINI CASES,11/24/11 12:40,12476,Germany,23.85
9,18.0,578472,POST,POSTAGE,11/24/11 12:40,12476,Germany,162.0
3,8.25,578472,23543,WALL ART KEEP CALM ,11/24/11 12:40,12476,Germany,24.75
24,1.25,578472,84946,ANTIQUE SILVER T-LIGHT GLASS,11/24/11 12:40,12476,Germany,30.0
24,1.25,578472,23503,PLAYING CARDS KEEP CALM & CARRY ON,11/24/11 12:40,12476,Germany,30.0
6,8.25,578472,23284,DOORMAT KEEP CALM AND COME IN,11/24/11 12:40,12476,Germany,49.5
2,8.25,578472,23052,RECYCLED ACAPULCO MAT TURQUOISE,11/24/11 12:40,12476,Germany,16.5
2,8.25,578472,23049,RECYCLED ACAPULCO MAT RED,11/24/11 12:40,12476,Germany,16.5
25,0.42,578488,22051,BLUE SCANDINAVIAN PAISLEY WRAP,11/24/11 12:53,12784,Portugal,10.5
1,10.4,578488,23143,ZINC WIRE KITCHEN ORGANISER,11/24/11 12:53,12784,Portugal,10.4
24,1.25,578488,23275,SET OF 3 HANGING OWLS OLLIE BEAK,11/24/11 12:53,12784,Portugal,30.0
24,1.45,578488,22961,JAM MAKING SET PRINTED,11/24/11 12:53,12784,Portugal,34.8
1,10.95,578488,21843,RED RETROSPOT CAKE STAND,11/24/11 12:53,12784,Portugal,10.95
30,0.21,578509,16237,SLEEPING CAT ERASERS,11/24/11 13:17,12705,Germany,6.3
36,0.65,578509,22492,MINI PAINT SET VINTAGE ,11/24/11 13:17,12705,Germany,23.400000000000002
1,18.0,578509,POST,POSTAGE,11/24/11 13:17,12705,Germany,18.0
10,9.95,578541,22832,BROCANTE SHELF WITH HOOKS,11/24/11 15:01,14277,France,99.5
2,7.95,578541,21257,VICTORIAN SEWING BOX MEDIUM,11/24/11 15:01,14277,France,15.9
2,14.95,578541,22605,WOODEN CROQUET GARDEN SET,11/24/11 15:01,14277,France,29.9
2,14.95,578541,23472, NINE DRAWER OFFICE TIDY,11/24/11 15:01,14277,France,29.9
32,1.69,578541,84879,ASSORTED COLOUR BIRD ORNAMENT,11/24/11 15:01,14277,France,54.08
2,8.25,578541,23015,CORDIAL GLASS JUG,11/24/11 15:01,14277,France,16.5
2,8.5,578541,22625,RED KITCHEN SCALES,11/24/11 15:01,14277,France,17.0
2,8.5,578541,22624,IVORY KITCHEN SCALES,11/24/11 15:01,14277,France,17.0
2,8.5,578541,22627,MINT KITCHEN SCALES,11/24/11 15:01,14277,France,17.0
2,8.5,578541,22844,VINTAGE CREAM DOG FOOD CONTAINER,11/24/11 15:01,14277,France,17.0
2,7.95,578541,22840,ROUND CAKE TIN VINTAGE RED,11/24/11 15:01,14277,France,15.9
2,7.95,578541,22841,ROUND CAKE TIN VINTAGE GREEN,11/24/11 15:01,14277,France,15.9
2,16.95,578541,22847,BREAD BIN DINER STYLE IVORY,11/24/11 15:01,14277,France,33.9
2,24.95,578541,22782,SET 3 WICKER STORAGE BASKETS ,11/24/11 15:01,14277,France,49.9
24,0.85,578541,21679,SKULLS  STICKERS,11/24/11 15:01,14277,France,20.4
24,0.85,578541,21675,BUTTERFLIES STICKERS,11/24/11 15:01,14277,France,20.4
24,0.85,578541,21677,HEARTS  STICKERS,11/24/11 15:01,14277,France,20.4
24,1.25,578541,16225,RATTLE SNAKE EGGS,11/24/11 15:01,14277,France,30.0
24,1.25,578541,21914,BLUE HARMONICA IN BOX ,11/24/11 15:01,14277,France,30.0
30,1.95,578541,22178,VICTORIAN GLASS HANGING T-LIGHT,11/24/11 15:01,14277,France,58.5
8,8.95,578541,23079,TOADSTOOL BEDSIDE LIGHT ,11/24/11 15:01,14277,France,71.6
1,9.95,578541,21623,VINTAGE UNION JACK MEMOBOARD,11/24/11 15:01,14277,France,9.95
2,8.5,578541,22193,RED DINER WALL CLOCK,11/24/11 15:01,14277,France,17.0
1,9.95,578541,23316,RED REFECTORY CLOCK ,11/24/11 15:01,14277,France,9.95
2,8.5,578541,22191,IVORY DINER WALL CLOCK,11/24/11 15:01,14277,France,17.0
2,8.25,578541,23181,BULL DOG BOTTLE TOP WALL CLOCK,11/24/11 15:01,14277,France,16.5
4,8.25,578541,23465,TUSCAN VILLA BIRD FEEDER,11/24/11 15:01,14277,France,33.0
120,0.39,578547,23378,PACK OF 12 50'S CHRISTMAS TISSUES,11/24/11 15:02,12720,Germany,46.800000000000004
120,0.39,578547,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,11/24/11 15:02,12720,Germany,46.800000000000004
24,0.55,578547,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,11/24/11 15:02,12720,Germany,13.200000000000001
3,18.0,578547,POST,POSTAGE,11/24/11 15:02,12720,Germany,54.0
2,8.5,578550,22624,IVORY KITCHEN SCALES,11/24/11 15:03,12720,Germany,17.0
25,0.42,578550,16169E,WRAP 50'S  CHRISTMAS,11/24/11 15:03,12720,Germany,10.5
24,0.65,578626,21086,SET/6 RED SPOTTY PAPER CUPS,11/24/11 15:38,12709,Germany,15.600000000000001
24,0.85,578626,21094,SET/6 RED SPOTTY PAPER PLATES,11/24/11 15:38,12709,Germany,20.4
24,1.25,578626,23212,HEART WREATH DECORATION WITH BELL,11/24/11 15:38,12709,Germany,30.0
32,1.65,578626,22333,RETROSPOT PARTY BAG + STICKER SET,11/24/11 15:38,12709,Germany,52.8
32,10.95,578626,22423,REGENCY CAKESTAND 3 TIER,11/24/11 15:38,12709,Germany,350.4
